fo	n	time
1526.600004196167	13	430.157
1556.7999987602234	14	398.53
1609.3000078201294	13	409.459
1496.900004863739	14	435.67
1565.5999994277954	13	416.79
1501.2000088691711	13	325.507
1546.4000082015991	13	331.345
1500.500002861023	14	419.22
1536.1000027656555	14	406.854
1504.2000031471252	14	410.363
1532.400002002716	14	403.181
1513.999997138977	14	419.038
1533.0000019073486	14	133.786
1510.6999979019165	14	272.909
1514.500002861023	13	381.276
1512.100004196167	14	361.066
1516.6999998092651	14	382.282
1501.8999962806702	13	373.51
1594.0000038146973	14	408.252
1537.0000023841858	13	404.842
1547.399998664856	14	363.821
1510.9999990463257	13	297.626
1474.3000073432922	13	304.34
1548.4000024795532	13	352.448
1565.300006389618	14	354.3
1580.6000032424927	14	397.453
1540.1999969482422	14	278.047
1516.400001525879	13	392.535
1555.300006389618	13	220.838
1523.9000000953674	14	414.614
