fo	n	time
588.7000029087067	3	3.656
588.7000029087067	3	6.769
588.7000029087067	3	10.135
588.7000029087067	3	8.863
588.7000029087067	3	11.555
588.7000029087067	3	5.338
588.7000029087067	3	5.689
588.7000029087067	3	11.699
588.7000029087067	3	7.163
588.7000029087067	3	3.374
588.7000029087067	3	6.388
588.7000029087067	3	12.994
588.7000029087067	3	10.848
588.7000029087067	3	3.46
588.7000029087067	3	8.47
588.7000029087067	3	25.869
588.7000029087067	3	2.601
588.7000029087067	3	2.128
588.7000029087067	3	26.317
588.7000029087067	3	8.37
588.7000029087067	3	9.349
588.7000029087067	3	26.628
588.7000029087067	3	6.354
589.1000030040741	3	19.479
588.7000029087067	3	15.137
588.7000029087067	3	13.625
588.7000029087067	3	25.31
588.7000029087067	3	7.097
588.7000029087067	3	15.666
588.7000029087067	3	7.421
