fo	n	time
883.799999833107	3	143.646
858.9000049829483	3	89.218
853.1000006198883	3	118.292
879.2999976873398	3	122.07
874.499997138977	3	126.446
850.0999985933304	3	88.298
886.4999982118607	3	95.365
869.5999964475632	3	100.511
860.0999978780746	3	146.23
846.3999983072281	3	81.034
867.6999971866608	3	121.382
874.1999989748001	3	126.32
886.1999994516373	3	149.17
859.5999991893768	3	100.393
870.6000010967255	3	76.075
842.900000333786	3	82.842
865.699998497963	3	133.933
859.2999986410141	3	75.208
870.4000025987625	3	120.704
862.8000004291534	3	118.025
819.3999975919724	3	70.007
830.5999977588654	3	94.1
877.4999984502792	3	121.915
915.4000002145767	2	124.647
818.0999995470047	3	125.601
855.7999981641769	3	108.303
856.0000005960464	3	121.536
886.699998497963	3	128.975
845.8000017404556	3	163.642
830.6999968290329	3	65.037
