fo	n	time
848.00000166893	10	47.309
903.9000051021576	10	4.165
827.3000018596649	10	10.261
888.4000024795532	10	28.094
827.3000018596649	10	4.029
888.4000024795532	10	11.787
827.3000018596649	10	28.608
827.3000018596649	10	5.09
827.3000018596649	10	4.411
827.3000018596649	10	20.099
827.3000018596649	10	5.265
827.3000018596649	10	15.037
827.3000018596649	10	35.414
868.5000026226044	10	1.35
827.3000018596649	10	13.871
866.0000026226044	10	19.816
827.3000018596649	10	4.754
831.6000010967255	10	31.079
866.0000026226044	10	3.507
878.4000022411346	10	7.54
827.3000018596649	10	3.308
827.3000018596649	10	1.543
827.3000018596649	10	3.545
866.0000026226044	10	8.137
827.3000018596649	10	2.741
827.3000018596649	10	23.593
990.899998664856	10	5.968
827.3000018596649	10	13.286
827.3000018596649	10	11.289
827.3000018596649	10	11.199
