fo	n	time
1438.2000045776367	13	248.183
1422.600001335144	12	239.845
1465.7000036239624	13	90.021
1443.2999997138977	13	158.222
1409.2000017166138	12	315.022
1467.400004863739	13	69.04
1409.900001525879	13	356.231
1428.6000061035156	13	208.065
1441.1000046730042	13	320.95
1452.3000020980835	13	326.22
1395.5000023841858	13	325.813
1460.0000042915344	13	278.731
1447.9000043869019	13	346.327
1418.1000056266785	13	313.556
1503.8000030517578	13	195.558
1422.6000051498413	13	275.302
1418.1000027656555	13	261.968
1456.5000042915344	13	343.277
1415.4000029563904	13	263.225
1427.2000045776367	13	321.681
1442.3000025749207	13	346.48
1432.6000037193298	13	318.079
1394.4000086784363	13	247.223
1444.4000010490417	13	208.363
1416.700002193451	13	164.843
1457.8000054359436	13	179.346
1426.8000020980835	13	101.945
1458.1000018119812	13	145.136
1473.2000069618225	13	276.816
1414.5999999046326	13	342.581
