fo	n	time
932.1000032424927	3	49.966
946.4000024795532	3	59.981
902.0	3	81.154
1024.8000059127808	3	62.079
975.6999979019165	3	67.536
964.100004196167	3	68.972
1001.4000010490417	3	51.828
978.0000009536743	3	75.385
923.4000029563904	3	44.405
950.5000009536743	3	67.819
948.000002861023	3	67.144
970.300000667572	3	49.566
877.6000051498413	3	70.472
987.6000030040741	3	70.254
919.6000049114227	3	39.773
1056.9000039100647	3	55.838
976.2999992370605	3	74.446
945.9000020027161	3	69.454
1068.900001525879	3	27.77
981.1000032424927	3	61.72
953.6000032424927	3	65.171
921.8999996185303	3	83.824
1004.7000007629395	3	68.436
1126.4000034332275	3	4.503
1008.2000041007996	3	73.559
950.3000030517578	3	53.655
1044.6000061035156	3	58.486
961.6000032424927	3	69.57
972.7000031471252	3	71.417
949.100004196167	3	72.673
905.9000034332275	3	71.904
990.900003194809	3	78.302
964.4999995231628	3	33.024
1016.0000019073486	3	45.489
1016.2000036239624	3	51.323
1032.5000007152557	3	25.827
975.8000020980835	3	45.921
1111.6000039577484	3	26.362
983.0000023841858	3	51.771
1004.6000068187714	3	28.549
908.900004863739	3	53.261
921.1000051498413	3	48.205
1013.7000041007996	3	48.548
993.3000063896179	3	34.418
959.700001001358	3	52.605
1016.5000038146973	3	55.946
1008.7000064849854	3	35.674
1000.0000023841858	3	24.765
915.9000017642975	3	55.972
981.8000016212463	3	39.281
941.800005197525	3	50.443
875.7000002861023	3	52.157
975.8000047206879	3	27.096
986.3000054359436	3	43.128
928.0999989509583	3	22.296
964.7999987602234	3	62.665
948.7000041007996	3	60.866
987.5000019073486	3	46.548
1004.3000054359436	3	56.205
1028.8000030517578	3	46.468
904.0000011920929	3	59.239
964.4000039100647	3	52.534
947.0000052452087	3	35.822
955.2000079154968	3	42.831
923.0000023841858	3	55.721
961.2999982833862	3	52.55
891.7000021934509	3	44.618
934.4000034332275	3	56.139
928.5000040531158	3	25.609
1010.9000043869019	3	40.092
940.500002861023	3	54.613
958.1000018119812	3	17.161
931.500002861023	3	58.94
972.2000081539154	3	47.823
988.5000026226044	3	37.779
1004.8000020980835	3	32.334
1056.8999996185303	3	30.142
1028.7000002861023	3	54.507
1021.8000020980835	3	53.373
914.6000022888184	3	49.668
890.6000053882599	3	52.646
928.500002861023	3	61.667
902.2000043392181	3	49.695
988.2000060081482	3	37.577
918.7000043392181	3	60.364
1069.1999990940094	3	36.606
1049.2000007629395	3	53.343
968.1000032424927	3	37.97
919.6000065803528	3	56.208
943.6000056266785	3	58.142
971.800003528595	3	35.679
977.4000039100647	3	56.818
957.6000022888184	3	30.564
962.7000036239624	3	60.311
961.0000004768372	3	49.435
1052.7999997138977	3	14.577
966.1000046730042	3	53.77
1077.300003528595	3	30.978
953.2000017166138	3	32.615
938.4000029563904	3	20.074
935.5000007152557	3	47.035
947.8000030517578	3	31.044
890.7000036239624	3	57.204
922.2000021934509	3	60.757
958.8000030517578	3	35.789
1000.6000032424927	3	52.224
928.8000030517578	3	30.621
978.7000069618225	3	45.453
937.2000012397766	3	49.598
921.1999995708466	3	56.022
950.2000026702881	3	53.302
1001.8000040054321	3	28.216
990.2000050544739	3	47.787
982.1000075340271	3	63.614
951.9000005722046	3	51.29
1099.2000024318695	3	59.746
943.1000027656555	3	58.535
1000.9000034332275	3	60.226
919.9000039100647	3	68.409
907.7000012397766	3	29.481
970.5000040531158	3	28.426
973.0999989509583	3	51.513
1007.6000003814697	3	43.524
913.6000018119812	3	26.129
1067.099998474121	3	37.387
1034.6999974250793	3	61.012
968.000006198883	3	53.947
943.0000004768372	3	59.091
971.1000027656555	3	46.812
1074.2000041007996	3	43.2
949.7999997138977	3	32.583
1033.1000061035156	3	38.378
1021.1000053882599	3	21.412
955.7000007629395	3	52.898
972.5000047683716	3	47.853
953.5000052452087	3	59.528
961.1000032424927	3	31.713
1049.1000037193298	3	56.862
1048.300002336502	3	57.827
1050.5000059604645	3	59.507
1010.1000056266785	3	58.587
943.9000034332275	3	58.617
987.7000036239624	3	56.698
973.200005531311	3	58.263
887.9000008106232	3	60.614
984.7000026702881	3	58.376
931.1999983787537	3	61.356
1024.8000020980835	3	30.786
908.8000025749207	3	54.884
940.4000036716461	3	51.382
976.4000024795532	3	49.044
962.4000024795532	3	46.878
987.4999990463257	3	39.814
1018.1000084877014	3	29.288
987.4999995231628	3	46.343
987.1999990940094	3	30.584
1038.9000034332275	3	17.676
956.3000020980835	3	49.215
953.8000011444092	3	44.368
962.5000042915344	3	57.558
954.6000018119812	3	47.578
1030.8000020980835	3	59.274
1054.3000009059906	3	50.95
938.9000020027161	3	51.887
944.4000015258789	3	57.562
950.4000036716461	3	53.401
1068.400002002716	3	41.063
936.4000010490417	3	39.09
991.9999985694885	3	52.017
1005.4000058174133	3	36.105
992.5000019073486	3	37.795
913.5999989509583	3	59.07
927.5000021457672	3	44.911
988.3999993801117	3	28.987
961.1000037193298	3	21.123
922.2000064849854	3	40.945
1008.3000016212463	3	24.464
957.2000017166138	3	19.66
1004.9000039100647	3	23.465
931.1000003814697	3	35.227
951.6000070571899	3	51.291
983.6000056266785	3	38.148
836.4000043869019	3	47.572
969.8000020980835	3	36.762
944.1000044345856	3	56.189
940.3000030517578	3	15.567
1041.6000051498413	3	44.127
1021.0000100135803	3	56.578
931.2000064849854	3	39.822
984.0000064373016	3	61.295
941.4000020027161	3	54.902
1027.7000064849854	3	44.012
929.799998998642	3	62.378
959.0000023841858	3	55.186
1001.8000020980835	3	56.5
952.1000022888184	3	53.925
959.1000068187714	3	60.157
999.7000036239624	3	48.519
935.5000009536743	3	51.921
960.8000032901764	3	54.591
904.9000046253204	3	42.073
941.5000026226044	3	49.226
1006.2000064849854	3	56.474
978.9000074863434	3	14.614
1003.4000005722046	3	45.267
896.7000012397766	3	48.931
972.1000032424927	3	41.977
936.3999977111816	3	59.34
1098.500006198883	3	28.316
927.9000024795532	3	43.436
917.1000018119812	3	51.973
950.0000057220459	3	52.583
977.4000000953674	3	30.806
1176.50000166893	3	26.305
1044.0000019073486	3	37.419
1013.8000047206879	3	71.482
917.0000019073486	3	53.26
1014.6000027656555	3	48.621
1021.9000024795532	3	46.819
970.7000029087067	3	49.108
975.0000004768372	3	33.306
935.3000044822693	3	13.263
924.6000030040741	3	30.063
999.6000018119812	3	57.705
957.9999985694885	3	57.93
965.0000019073486	3	53.852
1010.7000095844269	3	60.626
955.200001001358	3	29.17
887.5999975204468	3	47.628
965.8000016212463	3	55.681
925.1000027656555	3	58.821
956.4000029563904	3	53.974
916.3000030517578	3	39.373
931.00000166893	3	36.037
991.4000034332275	3	53.231
1011.7000045776367	3	55.328
895.9000036716461	3	63.92
997.1000003814697	3	43.759
1009.0000004768372	3	49.559
974.1000037193298	3	40.785
958.1000046730042	3	52.822
973.3000049591064	3	32.556
1012.5999991893768	3	38.579
968.8000030517578	3	13.418
924.3000020980835	3	49.117
956.2000060081482	3	61.153
