fo	n	time
1641.1000084877014	15	351.411
1657.6000065803528	16	167.868
1671.1000094413757	15	132.256
1666.7000088691711	15	310.902
1708.4000072479248	15	345.008
1671.3000082969666	15	262.029
1670.7000050544739	16	201.782
1658.9000082015991	15	176.417
1708.5000071525574	15	357.747
1698.9000091552734	15	149.787
1689.0000095367432	15	284.157
1642.8000087738037	15	309.851
1745.3000059127808	15	138.502
1703.6000113487244	15	135.785
1682.900004863739	15	156.494
1702.6000123023987	15	194.4
1654.2000060081482	15	377.264
1640.7000093460083	15	258.91
1755.60000705719	15	329.308
1664.0000104904175	15	258.901
1676.2000079154968	15	315.58
1712.9000101089478	15	225.197
1683.4000072479248	15	150.749
1683.200005531311	15	264.116
1700.3000087738037	15	372.894
1712.2000074386597	15	198.64
1772.9000082015991	15	214.723
1697.1000065803528	15	301.875
1695.4000096321106	15	314.536
1650.5000038146973	15	119.963
