fo	n	time
1505.5999989509583	13	150.175
1506.7999997138977	13	397.158
1507.6000008583069	13	351.409
1506.5000038146973	13	241.853
1520.50000333786	13	254.323
1513.6000084877014	13	386.27
1515.2000002861023	13	156.452
1523.2999997138977	13	273.166
1509.3999996185303	13	316.803
1514.0	13	379.055
1507.6999988555908	13	418.4
1505.7000036239624	13	355.894
1504.6000056266785	13	375.172
1497.000005722046	13	421.335
1494.3999981880188	13	302.585
1509.8999996185303	13	428.243
1512.9000029563904	13	165.794
1507.200005531311	13	134.662
1506.8000082969666	13	292.264
1508.000002861023	13	363.73
1510.5000047683716	13	288.296
1521.9000029563904	13	353.8
1505.0999989509583	13	337.518
1516.3000016212463	13	380.55
1509.6000080108643	13	401.473
1514.5000042915344	13	439.469
1528.4000010490417	13	401.847
1500.4999995231628	13	392.301
1495.6000008583069	13	345.604
1518.1000022888184	13	340.355
