fo	n	time
823.8000018596649	10	247.46
822.9000012874603	10	187.316
822.9000012874603	10	251.427
823.9000022411346	10	228.509
823.6000020503998	10	331.72
823.9000022411346	10	296.605
823.9000022411346	10	285.844
823.8000018596649	10	140.222
822.9000012874603	10	183.593
822.9000012874603	10	265.655
822.9000012874603	10	237.062
823.3000009059906	10	307.265
822.9000012874603	10	318.142
822.9000012874603	10	353.145
823.9000022411346	10	178.582
823.8000018596649	10	148.771
824.7999999523163	10	309.908
822.9000012874603	10	294.794
822.9000012874603	10	274.731
822.9000012874603	10	325.782
822.9000012874603	10	265.522
823.8000018596649	10	369.145
824.6000001430511	10	312.199
823.8000020980835	10	344.82
823.6000020503998	10	406.411
823.9000022411346	10	405.463
822.9000012874603	10	190.428
823.9000022411346	10	266.941
823.8000018596649	10	151.883
822.9000012874603	10	148.863
