fo	n	time
1546.3000059127808	13	316.324
1580.499997138977	13	426.217
1520.3000049591064	13	442.118
1490.1999988555908	14	397.44
1518.500005722046	13	395.362
1509.7000007629395	13	383.436
1485.200005531311	14	406.099
1522.7000074386597	13	305.618
1510.700002670288	14	256.712
1512.6000003814697	13	331.503
1532.400001525879	13	392.628
1521.6000080108643	13	231.087
1517.50000333786	13	210.78
1504.6000046730042	14	396.256
1553.7000045776367	13	394.565
1508.5000038146973	13	312.355
1598.7000007629395	13	123.192
1505.8000016212463	13	368.112
1520.50000333786	13	149.437
1519.3000059127808	13	355.71
1522.6000065803528	13	316.752
1580.9000043869019	13	382.449
1510.0000023841858	14	330.297
1517.3000016212463	13	264.734
1514.800003528595	13	279.138
1538.900004863739	13	377.273
1518.3000020980835	13	391.192
1570.50000333786	13	373.211
1540.3999948501587	13	416.507
1525.0000014305115	13	397.204
