fo	n	time
827.3000018596649	10	32.319
827.3000018596649	10	3.564
827.3000018596649	10	6.592
827.3000018596649	10	11.956
864.7000019550323	10	8.157
866.0000026226044	10	5.74
827.3000018596649	10	2.645
827.3000018596649	10	3.774
831.6000010967255	10	3.517
831.6000010967255	10	9.309
827.3000018596649	10	2.553
917.6000039577484	10	3.061
827.3000018596649	10	2.914
827.3000018596649	10	3.878
827.3000018596649	10	2.614
827.3000018596649	10	2.78
827.3000018596649	10	2.846
919.1000030040741	10	7.475
862.1000030040741	10	10.219
878.4000022411346	10	3.827
827.3000018596649	10	6.616
831.6000010967255	10	34.863
827.3000018596649	10	3.177
828.0000026226044	10	7.915
899.0000059604645	10	7.813
827.3000018596649	10	2.894
827.3000018596649	10	8.857
827.3000018596649	10	6.597
827.3000018596649	10	28.287
827.3000018596649	10	4.656
827.3000018596649	10	8.999
888.4000024795532	10	2.522
866.0000026226044	10	9.479
862.7000043392181	10	3.05
878.4000022411346	10	4.614
827.3000018596649	10	2.73
827.3000018596649	10	1.272
827.3000018596649	10	4.569
827.3000018596649	10	4.39
870.3000018596649	10	2.454
866.0000026226044	10	20.336
904.2000029087067	10	10.695
827.3000018596649	10	12.57
904.2000029087067	10	21.437
868.5000026226044	10	10.893
831.6000010967255	10	7.258
827.3000018596649	10	14.265
831.6000010967255	10	7.594
831.6000010967255	10	4.796
827.3000018596649	10	11.963
827.3000018596649	10	4.425
866.0000026226044	10	11.619
827.3000018596649	10	0.69
866.0000026226044	10	4.483
955.2000052928925	10	14.749
827.3000018596649	10	3.491
827.3000018596649	10	6.206
863.6000034809113	10	19.941
863.6000034809113	10	5.71
863.6000034809113	10	4.601
827.3000018596649	10	3.21
867.0000035762787	10	3.661
921.4000022411346	10	4.826
827.3000018596649	10	1.116
866.0000026226044	10	8.009
866.0000026226044	10	11.695
866.0000026226044	10	53.839
827.3000018596649	10	36.323
912.100005865097	10	2.323
827.3000018596649	10	57.233
917.1000030040741	10	10.124
863.6000034809113	10	22.125
868.5000026226044	10	5.995
915.4000005722046	10	14.601
827.3000018596649	10	13.342
827.3000018596649	10	12.797
827.3000018596649	10	2.093
878.4000022411346	10	22.634
827.3000018596649	10	1.549
827.3000018596649	10	15.741
827.3000018596649	10	9.806
878.4000022411346	10	4.124
827.3000018596649	10	5.881
827.3000018596649	10	27.942
827.3000018596649	10	5.062
869.9000022411346	10	7.008
866.0000026226044	10	6.992
827.3000018596649	10	6.361
831.6000010967255	10	49.388
827.3000018596649	10	21.754
917.1000030040741	10	2.748
866.0000026226044	10	20.76
827.3000018596649	10	11.021
827.3000018596649	10	29.315
868.5000026226044	10	27.086
866.0000026226044	10	18.409
952.4000051021576	10	7.208
863.6000034809113	10	21.798
930.2000014781952	10	41.592
827.3000018596649	10	13.355
827.3000018596649	10	20.255
866.0000026226044	10	4.979
827.3000018596649	10	28.522
827.3000018596649	10	39.765
827.3000018596649	10	11.127
866.0000026226044	10	4.565
961.0000030994415	10	5.492
866.0000026226044	10	8.333
866.0000026226044	10	7.784
827.3000018596649	10	27.75
827.3000018596649	10	10.659
827.3000018596649	10	11.571
827.3000018596649	10	38.573
827.3000018596649	10	7.616
827.3000018596649	10	7.964
866.0000026226044	10	19.385
827.3000018596649	10	12.334
827.3000018596649	10	43.416
827.3000018596649	10	21.309
827.3000018596649	10	6.509
866.0000026226044	10	3.068
827.3000018596649	10	3.557
911.900003194809	10	1.767
827.3000018596649	10	4.882
940.7000012397766	10	3.933
900.1000022888184	10	7.3
827.3000018596649	10	3.866
866.0000026226044	10	2.126
868.5000026226044	10	24.525
827.3000018596649	10	6.137
827.3000018596649	10	11.286
868.5000026226044	10	9.101
862.7000043392181	10	30.751
827.3000018596649	10	6.633
862.1000030040741	10	12.637
827.3000018596649	10	2.243
827.3000018596649	10	5.805
827.3000018596649	10	27.959
827.3000018596649	10	12.653
866.0000026226044	10	13.417
827.3000018596649	10	35.177
827.3000018596649	10	5.121
827.3000018596649	10	1.393
870.3000018596649	10	10.778
988.49999833107	10	12.682
869.9000022411346	10	8.59
831.6000010967255	10	6.794
878.4000022411346	10	3.906
827.3000018596649	10	3.253
866.0000026226044	10	13.798
866.0000026226044	10	6.586
863.6000034809113	10	14.051
866.0000026226044	10	8.316
827.3000018596649	10	19.101
827.3000018596649	10	9.773
827.3000018596649	10	7.594
882.7000014781952	10	7.56
827.3000018596649	10	3.813
827.3000018596649	10	6.382
831.6000010967255	10	13.744
860.8000028133392	10	4.21
