fo	n	time
827.3000018596649	10	6.784
827.3000018596649	10	2.138
827.3000018596649	10	5.101
827.3000018596649	10	6.658
827.3000018596649	10	5.666
827.3000018596649	10	2.824
827.3000018596649	10	2.642
827.3000018596649	10	2.636
827.3000018596649	10	2.251
827.3000018596649	10	1.069
827.3000018596649	10	5.445
827.3000018596649	10	5.488
827.3000018596649	10	8.755
827.3000018596649	10	3.713
827.3000018596649	10	2.475
827.3000018596649	10	3.404
827.3000018596649	10	1.128
827.3000018596649	10	7.63
827.3000018596649	10	3.468
827.3000018596649	10	5.275
827.3000018596649	10	3.225
827.3000018596649	10	2.81
827.3000018596649	10	1.629
827.3000018596649	10	1.332
827.3000018596649	10	5.137
827.3000018596649	10	2.939
827.3000018596649	10	4.302
827.3000018596649	10	2.646
827.3000018596649	10	6.765
827.3000018596649	10	2.861
