fo	n	time
588.7000029087067	3	9.631
588.7000029087067	3	20.683
589.1000030040741	3	10.352
588.7000029087067	3	18.719
588.7000029087067	3	23.205
588.7000029087067	3	16.973
588.7000029087067	3	3.522
588.7000029087067	3	19.157
588.7000029087067	3	33.021
588.7000029087067	3	7.19
588.7000029087067	3	11.283
588.7000029087067	3	12.345
588.7000029087067	3	27.723
588.7000029087067	3	9.956
588.7000029087067	3	8.543
588.7000029087067	3	9.208
588.7000029087067	3	12.685
588.7000029087067	3	46.311
588.7000029087067	3	27.832
588.7000029087067	3	16.499
588.7000029087067	3	22.014
588.7000029087067	3	6.793
589.1000030040741	3	26.264
588.7000029087067	3	23.886
588.7000029087067	3	6.57
588.7000029087067	3	18.924
588.7000029087067	3	20.458
588.7000029087067	3	22.543
588.7000029087067	3	19.57
588.7000029087067	3	11.934
