fo	n	time
733.1999976634979	2	99.465
745.2999991178513	2	96.329
744.3999996185303	2	85.653
737.1999990940094	2	90.049
736.1000006198883	2	50.84
743.3000001907349	2	113.827
734.6999989748001	2	82.424
740.0999991893768	2	62.455
730.2999973297119	2	116.15
734.0999977588654	2	127.05
730.200000166893	2	105.681
737.6000007390976	2	99.057
736.1999986171722	2	105.325
743.0999974012375	2	110.562
734.8999974727631	2	90.51
730.9999985694885	2	88.658
732.1999968290329	2	79.464
729.9999988079071	2	122.965
734.3999985456467	2	95.065
756.9999984502792	2	106.78
756.1000000238419	2	111.316
739.3000003099442	2	103.374
753.9999995231628	2	76.439
747.4999970197678	2	80.927
745.69999563694	2	129.114
748.6999988555908	2	87.745
735.5999974012375	2	111.554
738.4999982118607	2	87.247
738.799999833107	2	124.081
738.8000004291534	2	115.239
