fo	n	time
585.8000028133392	3	2.464
585.8000028133392	3	1.138
585.8000028133392	3	1.275
585.8000028133392	3	1.129
585.8000028133392	3	1.36
585.8000028133392	3	1.37
585.8000028133392	3	1.249
585.8000028133392	3	1.111
585.8000028133392	3	1.29
585.8000028133392	3	1.576
585.8000028133392	3	2.954
585.8000028133392	3	3.919
585.8000028133392	3	1.319
585.8000028133392	3	5.447
585.8000028133392	3	1.475
585.8000028133392	3	4.824
585.8000028133392	3	2.928
586.0000026226044	3	5.43
585.8000028133392	3	1.226
585.8000028133392	3	1.584
585.8000028133392	3	4.871
585.8000028133392	3	3.92
585.8000028133392	3	1.05
586.2000029087067	3	3.466
586.2000029087067	3	3.729
585.8000028133392	3	1.044
585.8000028133392	3	4.564
585.8000028133392	3	1.268
585.8000028133392	3	2.136
585.8000028133392	3	1.908
