fo	n	time
1579.0000052452087	14	168.806
1556.400001525879	14	168.314
1583.600004196167	14	381.972
1581.200005531311	14	366.02
1575.200002670288	14	345.336
1552.2000012397766	14	309.003
1562.700002193451	14	296.253
1556.100004196167	14	399.628
1565.5000019073486	14	189.6
1569.2000041007996	14	365.221
1554.300003528595	14	418.03
1548.0000047683716	14	403.911
1573.0000009536743	14	317.058
1559.8000073432922	14	401.754
1552.8000011444092	14	353.061
1562.9000010490417	14	407.955
1567.3000016212463	14	466.444
1581.9000082015991	14	329.66
1555.6000032424927	14	319.996
1570.400004863739	14	309.422
1543.4000034332275	14	270.793
1571.400004863739	14	428.551
1568.1000056266785	14	364.012
1563.2000069618225	14	388.442
1557.4000024795532	14	239.462
1568.5999999046326	14	196.324
1598.300000667572	14	420.927
1559.8000040054321	14	440.861
1568.1000037193298	14	410.477
1562.3000040054321	14	352.885
