fo	n	time
827.3000018596649	10	0.757
827.3000018596649	10	1.226
827.3000018596649	10	6.77
827.3000018596649	10	1.358
827.3000018596649	10	5.644
827.3000018596649	10	1.296
827.3000018596649	10	6.965
827.3000018596649	10	7.191
827.3000018596649	10	5.252
827.3000018596649	10	5.002
827.3000018596649	10	1.725
827.3000018596649	10	6.659
827.3000018596649	10	5.825
827.3000018596649	10	9.237
827.3000018596649	10	5.315
827.3000018596649	10	5.371
827.3000018596649	10	5.151
827.3000018596649	10	5.719
827.3000018596649	10	0.708
827.3000018596649	10	7.825
827.3000018596649	10	6.857
827.3000018596649	10	0.695
827.3000018596649	10	2.33
827.3000018596649	10	1.052
827.3000018596649	10	0.935
827.3000018596649	10	6.102
827.3000018596649	10	4.819
827.3000018596649	10	2.335
827.3000018596649	10	8.921
827.3000018596649	10	0.936
