fo	n	time
822.9000012874603	10	277.128
823.9000022411346	10	173.313
823.8000020980835	10	303.985
823.8000018596649	10	321.828
822.9000012874603	10	204.288
824.6000001430511	10	313.629
823.9000022411346	10	266.69
822.9000012874603	10	224.961
823.8000020980835	10	139.859
823.8000020980835	10	187.122
822.9000012874603	10	245.455
823.9000022411346	10	194.951
824.6000001430511	10	222.126
823.8000018596649	10	221.667
822.9000012874603	10	366.384
823.8000018596649	10	145.745
823.6000020503998	10	316.365
823.9000022411346	10	208.743
823.9000022411346	10	212.041
822.9000012874603	10	164.994
823.3000009059906	10	198.522
824.6000001430511	10	264.885
823.8000018596649	10	204.755
822.9000012874603	10	287.993
823.9000022411346	10	164.639
823.8000020980835	10	141.751
822.9000012874603	10	338.481
823.8000018596649	10	256.771
823.8000018596649	10	230.675
822.9000012874603	10	252.386
