fo	n	time
826.3000009059906	10	240.059
826.900000333786	10	207.576
826.0000026226044	10	224.871
826.0000026226044	10	277.427
826.900000333786	10	207.876
822.9000012874603	10	120.334
826.0000026226044	10	173.878
836.49999833107	10	276.861
823.8000018596649	10	135.481
826.3000009059906	10	198.768
826.3000009059906	10	167.541
827.7000014781952	10	225.306
822.9000012874603	10	167.285
822.9000012874603	10	74.348
823.8000018596649	10	217.383
823.9000022411346	10	112.337
826.3000009059906	10	183.983
826.3000009059906	10	219.997
826.0000026226044	10	181.539
826.0000026226044	10	126.116
826.0000026226044	10	145.161
824.6000001430511	10	158.51
826.0000026226044	10	222.625
824.6000001430511	10	247.724
826.3000009059906	10	159.461
826.3000009059906	10	171.43
826.0000026226044	10	160.796
823.9000022411346	10	169.408
826.3000009059906	10	161.228
823.9000022411346	10	142.586
