fo	n	time
824.3999985456467	3	168.683
905.8000013828278	2	127.683
833.200000166893	3	120.091
813.7999981641769	3	133.618
816.7999978065491	3	131.297
838.8999983072281	3	178.766
825.099996805191	3	162.773
813.7999991178513	3	177.708
915.2000018358231	2	80.852
809.2000006437302	3	139.756
822.4999969005585	3	152.903
833.6999949216843	3	175.398
832.5999962091446	3	144.943
832.3999959230423	3	152.978
834.3999972343445	3	140.779
842.2999988794327	3	138.485
824.2999994754791	3	180.631
830.3999977111816	3	210.586
957.2999995946884	2	133.76
834.6999970674515	3	141.157
815.6999976634979	3	154.508
833.6999996900558	3	125.936
814.6999977827072	3	163.718
820.8000000715256	3	140.35
819.7999984025955	3	143.937
815.0999984741211	3	160.199
834.5999989509583	3	172.099
831.9999994039536	3	161.385
939.9000006914139	2	147.229
838.8999969959259	3	153.804
