fo	n	time
948.7000000476837	10	318.448
956.6999990940094	10	417.221
956.999999165535	10	434.406
1007.6999971866608	9	262.315
989.5000007152557	9	233.695
1005.3999989032745	9	350.092
951.8000013828278	10	453.937
961.6999982595444	10	376.379
951.4000012874603	10	334.068
1007.9000010490417	9	174.076
952.4999990463257	10	378.13
986.7999976873398	9	341.301
959.2999985218048	10	454.402
971.699999332428	9	346.308
999.2999981641769	9	449.335
979.4000005722046	9	140.412
968.2000007629395	10	421.365
959.300000667572	10	390.422
962.4999988079071	10	430.286
973.3999998569489	9	398.086
951.0000004768372	10	424.945
955.7000021934509	10	186.105
957.5000002384186	10	419.654
966.1999981403351	9	213.221
957.8999989032745	10	416.426
960.9999992847443	10	350.326
963.7000019550323	10	418.21
1017.5999982357025	9	463.108
950.3999978303909	10	344.772
953.599996805191	10	463.608
