fo	n	time
827.3000018596649	10	133.362
827.3000018596649	10	81.657
827.3000018596649	10	66.952
827.3000018596649	10	89.3
826.3000009059906	10	90.207
827.3000018596649	10	98.401
827.3000018596649	10	62.436
828.0000026226044	10	82.739
827.3000018596649	10	147.315
826.3000009059906	10	111.006
827.3000018596649	10	79.144
827.3000018596649	10	85.029
827.3000018596649	10	107.66
826.3000009059906	10	43.751
826.3000009059906	10	116.842
826.3000009059906	10	106.192
827.2000017166138	10	68.839
827.3000018596649	10	130.275
828.0000026226044	10	70.697
827.3000018596649	10	147.443
827.3000018596649	10	147.468
827.3000018596649	10	84.434
827.3000018596649	10	125.65
827.3000018596649	10	68.384
826.3000009059906	10	75.094
827.3000018596649	10	76.874
827.3000018596649	10	75.351
827.3000018596649	10	97.147
828.0000026226044	10	69.67
827.3000018596649	10	47.336
