fo	n	time
1129.1000018119812	4	129.684
1114.6999998092651	4	168.223
1182.4000042676926	4	174.48
1113.999997496605	4	175.361
1170.199996829033	4	160.208
1134.0999963283539	4	181.622
1142.4000008106232	4	89.98
1172.199998497963	4	160.642
1130.7000027894974	4	156.897
1104.1999961137772	4	158.144
1136.6999998092651	4	177.891
1149.4999976158142	4	165.893
1094.9000025987625	4	119.282
1193.99999833107	4	163.561
1152.5999981164932	4	187.283
1130.999996304512	4	177.78
1200.7000029087067	4	180.609
1116.6000012159348	4	174.788
1122.900005698204	4	183.459
1148.1999979019165	4	163.602
1128.800000667572	4	151.752
1216.1000001430511	4	174.161
1122.3999997377396	4	153.298
1214.099995136261	4	166.693
1111.499997138977	4	182.125
1161.6999977827072	4	159.98
1116.399996995926	4	125.66
1116.799998164177	4	184.266
1130.3000007867813	4	116.088
1126.0999991893768	4	170.26
