fo	n	time
1418.7000031471252	4	139.194
1391.5000023841858	4	142.186
1416.7000012397766	4	60.373
1373.0000047683716	4	114.49
1369.7000012397766	4	66.561
1378.200002670288	4	82.544
1429.800006389618	4	111.264
1460.7000045776367	4	115.084
1404.5000100135803	4	138.129
1400.2000007629395	4	146.115
1374.6000046730042	4	114.613
1427.1000046730042	4	135.1
1380.0000071525574	4	139.837
1374.3000020980835	4	141.747
1457.2000041007996	4	91.251
1366.1000032424927	4	152.809
1392.1999998092651	4	143.807
1450.9000000953674	4	135.389
1385.00000333786	4	116.842
1390.300003528595	4	139.874
1376.5000071525574	4	88.466
1379.3000040054321	4	138.257
1435.000002861023	4	103.538
1371.4000043869019	4	104.884
1456.4000091552734	4	112.545
1418.8000049591064	4	97.529
1429.000006198883	4	97.41
1418.8000016212463	4	65.72
1465.5000100135803	4	123.962
1483.0000066757202	4	143.656
