1291.199996471405	4	123.004
1331.2999992370605	4	104.151
1343.4000027179718	4	55.639
1302.2999994754791	4	83.615
1276.0	4	111.173
1276.3999984264374	4	85.363
1287.099999666214	4	99.765
1323.7000031471252	4	97.588
1324.0000002384186	4	138.138
1285.8000004291534	4	94.464
1292.6000018119812	4	118.98
1310.4000039100647	4	96.172
1270.7000007629395	4	114.966
1294.6000020503998	4	78.782
1266.99999833107	4	139.996
1296.8000016212463	4	108.497
1311.6000039577484	4	149.092
1291.400003194809	4	142.098
1370.900006532669	4	105.243
1311.8000009059906	4	150.332
1336.300001859665	4	141.596
1303.8999996185303	4	132.573
1322.2000024318695	4	45.009
1327.2999970912933	4	144.995
1300.8000025749207	4	149.08
1321.100002527237	4	90.306
1355.2999987602234	4	87.282
1319.9000010490417	4	129.736
1301.0000009536743	4	146.482
1319.2000012397766	4	138.6
