fo	n	time
1567.7000041007996	14	491.935
1586.6000008583069	14	465.389
1557.800006389618	14	200.324
1558.200005531311	14	438.21
1564.100004196167	14	226.034
1559.3000016212463	14	333.009
1566.900002002716	14	463.639
1554.5000019073486	14	298.659
1555.4000029563904	14	277.305
1556.9000005722046	14	345.566
1570.6000080108643	14	517.314
1564.800000667572	14	403.81
1569.2000012397766	14	471.367
1574.6000027656555	14	493.484
1553.9000034332275	14	471.305
1565.1999983787537	14	410.053
1570.6000061035156	14	495.989
1567.9000072479248	14	394.798
1558.800003528595	14	341.447
1563.2000050544739	14	282.837
1545.9000062942505	14	479.312
1559.5000019073486	14	448.779
1558.100004196167	14	397.084
1571.9000067710876	14	412.152
1559.4000058174133	14	484.397
1566.3000044822693	14	506.549
1549.3000054359436	14	273.518
1563.2999982833862	14	163.875
1554.9000024795532	14	505.908
1543.6000032424927	14	519.957
