fo	n	time
591.4000034332275	3	84.437
594.0000030994415	3	74.073
588.1000030040741	3	84.52
596.7000026702881	3	108.573
591.4000034332275	3	122.161
594.0000030994415	3	94.162
662.800000667572	3	86.163
625.200003862381	3	83.757
600.500002861023	3	88.138
591.4000034332275	3	84.509
594.0000030994415	3	47.198
594.0000030994415	3	66.938
596.7000026702881	3	93.531
588.7000029087067	3	63.349
588.1000030040741	3	71.214
591.4000034332275	3	91.743
609.8000042438507	3	119.049
600.2000026702881	3	107.331
639.700003862381	3	74.343
650.2000024318695	3	108.926
596.7000026702881	3	107.435
666.0000040531158	3	90.833
588.1000030040741	3	56.969
609.8000042438507	3	48.983
679.7000033855438	3	56.631
591.4000034332275	3	60.328
623.5000035762787	3	90.054
588.1000030040741	3	82.937
594.0000030994415	3	79.961
651.0000026226044	3	53.229
