fo	n	time
977.2999958992004	10	375.206
979.1999950408936	10	321.842
970.3999967575073	10	262.314
965.6999957561493	10	234.228
969.0999956130981	10	354.668
979.3999977111816	10	133.155
983.599999666214	10	265.459
965.9999947547913	10	169.63
985.9999952316284	10	409.961
966.6999967098236	10	243.158
970.8999996185303	10	396.119
978.6999988555908	10	357.525
973.7999985218048	10	348.897
974.8999965190887	10	366.59
973.099995136261	10	335.403
976.8999936580658	10	297.043
975.999997138977	10	374.773
970.0999944210052	10	358.314
972.1999951601028	10	395.695
969.3999962806702	10	348.596
979.1999988555908	10	380.895
969.9999961853027	10	241.111
961.0999941825867	10	253.704
978.0999946594238	10	143.723
960.7999973297119	10	322.103
972.7999939918518	10	383.212
970.0999927520752	10	331.657
989.2999951839447	10	360.597
966.5000014305115	10	253.914
975.5999989509583	10	372.9
