fo 	n	time
589.1000030040741	3	5.19
589.1000030040741	3	1.087
589.1000030040741	3	1.07
589.1000030040741	3	9.394
648.4000041484833	3	16.42
589.1000030040741	3	10.933
589.1000030040741	3	1.613
589.1000030040741	3	9.59
589.1000030040741	3	5.767
589.1000030040741	3	9.315
589.1000030040741	3	6.143
589.1000030040741	3	16.532
589.1000030040741	3	5.155
589.1000030040741	3	3.375
589.1000030040741	3	9.943
589.1000030040741	3	11.239
589.1000030040741	3	3.91
589.1000030040741	3	6.62
589.1000030040741	3	11.64
589.1000030040741	3	9.13
589.1000030040741	3	16.811
589.1000030040741	3	6.783
589.1000030040741	3	2.965
589.1000030040741	3	20.219
589.1000030040741	3	13.511
589.1000030040741	3	5.867
589.1000030040741	3	11.661
589.1000030040741	3	3.603
589.1000030040741	3	5.078
589.1000030040741	3	2.219
