683.1000049114227	3	129.319
588.1000030040741	3	160.005
610.8000032901764	3	147.108
622.300005197525	3	151.445
674.9000024795532	3	56.693
699.4000008106232	3	147.487
719.5000059604645	3	87.722
599.9000029563904	3	128.208
615.9000027179718	3	126.725
591.4000034332275	3	82.688
766.6000068187714	3	109.923
659.9000022411346	3	139.717
594.0000030994415	3	147.31
732.9000024795532	3	40.554
687.5000038146973	3	110.855
651.7000024318695	3	118.412
695.0000019073486	3	128.672
786.4000017642975	3	87.131
656.9000022411346	3	44.118
623.5000035762787	3	48.809
689.8000023365021	3	68.848
703.5000033378601	3	146.181
650.2000024318695	3	76.339
695.0000030994415	3	116.542
596.7000026702881	3	147.048
723.7000050544739	3	69.507
796.400003194809	3	68.082
726.7000045776367	3	55.786
650.2000024318695	3	113.683
725.8999993801117	3	107.96
