fo	n	time
983.2999980449677	10	366.369
979.999995470047	10	291.613
979.0999965667725	10	296.302
989.2999992370605	10	269.692
977.3000000715256	10	376.919
963.3999942541122	10	267.952
981.5000001192093	10	255.837
981.0999978780746	10	217.458
988.7999949455261	10	305.743
968.3999974727631	10	344.294
969.999997138977	10	395.746
970.9999952316284	10	299.987
978.099995136261	10	307.676
966.4999985694885	10	355.788
973.9999934434891	10	365.742
970.5999940633774	10	308.045
978.5999975204468	10	283.953
979.5999944210052	10	347.413
977.599995136261	10	349.447
966.1999950408936	10	315.22
980.1999981403351	10	320.674
987.8999960422516	10	331.239
990.5999952554703	10	373.644
995.2999972105026	10	372.246
979.3999936580658	10	217.835
974.2999954223633	10	288.588
974.0999958515167	10	345.834
975.6999957561493	10	353.853
978.4999923706055	10	348.463
977.6999974250793	10	286.939
