fo	n	time
1298.000007867813	12	272.56
1275.4000058174133	11	121.017
1273.7000069618225	11	100.173
1297.7000036239624	11	199.321
1281.2000033855438	12	286.51
1274.9000027179718	11	175.829
1260.300006866455	12	164.609
1285.4000074863434	12	252.298
1329.3000016212463	11	303.95
1265.5000083446503	11	121.039
1258.700006723404	11	238.778
1291.1000061035156	12	223.758
1258.3000085353851	11	125.673
1267.2000081539154	12	196.932
1314.7000002861023	11	122.259
1269.5000030994415	12	222.057
1263.60000538826	12	291.888
1271.9000091552734	11	123.486
1275.200006723404	11	70.968
1278.200002193451	12	232.613
1269.5000042915344	12	291.979
1292.5000042915344	12	199.311
1282.900006532669	12	170.819
1240.800005197525	11	210.183
1259.1000080108643	11	248.428
1304.10000872612	12	177.21
1260.3000044822693	11	159.731
1310.5000038146973	11	120.749
1284.9000027179718	11	262.146
1274.1000065803528	12	113.044
