fo	n	time
1007.8999946117401	10	275.727
1006.399998664856	10	318.457
1006.1999959945679	10	46.879
1004.1999962329865	10	339.62
992.5999977588654	10	187.573
1007.2999991178513	10	148.129
987.8999953269958	10	331.277
1001.0999960899353	10	222.766
1024.9999995231628	10	271.432
1013.0999974012375	10	209.022
1014.1999986171722	10	212.726
999.0999946594238	10	193.537
1002.0999979972839	10	232.389
998.3999969959259	10	238.681
1021.1999945640564	10	167.427
1009.49999833107	10	199.398
991.8999977111816	10	322.057
998.5999993085861	10	216.979
996.6999988555908	10	337.65
984.1999965906143	10	256.152
995.7999975681305	10	204.958
1007.9999979734421	10	298.145
989.19999730587	10	286.748
999.2999974489212	10	331.905
999.3000018596649	10	329.366
1003.2999992370605	10	248.598
1037.5999964475632	10	128.366
983.0999972820282	10	218.441
992.8999955654144	10	290.728
1000.9999988079071	10	266.419
