fo	n	time
585.8000028133392	3	3.614
585.8000028133392	3	5.768
585.8000028133392	3	2.231
585.8000028133392	3	10.87
585.8000028133392	3	2.715
585.8000028133392	3	5.154
589.900003194809	3	17.922
585.8000028133392	3	11.208
585.8000028133392	3	0.59
585.8000028133392	3	5.3
589.3000028133392	3	18.531
585.8000028133392	3	3.615
589.3000028133392	3	26.928
585.8000028133392	3	6.214
585.8000028133392	3	2.185
585.8000028133392	3	2.823
589.3000028133392	3	1.865
585.8000028133392	3	1.376
585.8000028133392	3	0.424
643.4000008106232	3	9.869
585.8000028133392	3	21.831
585.8000028133392	3	26.087
585.8000028133392	3	24.503
589.3000028133392	3	18.822
585.8000028133392	3	25.784
585.8000028133392	3	2.652
585.8000028133392	3	20.618
585.8000028133392	3	3.296
585.8000028133392	3	11.141
585.8000028133392	3	6.365
