fo	n	time
1653.6000077724457	19	479.586
1651.0000083446503	19	262.757
1649.7000086307526	19	287.932
1650.4000046253204	19	391.956
1652.5000069141388	19	387.908
1650.7000086307526	19	388.768
1650.500007390976	19	508.494
1650.5000064373016	19	366.941
1651.1000061035156	19	495.214
1651.3000066280365	19	473.99
1649.4000070095062	19	235.158
1653.1000084877014	19	200.484
1648.300006866455	19	283.113
1649.2000050544739	19	480.115
1650.7000050544739	19	262.478
1652.4000043869019	19	323.888
1650.3000099658966	19	279.408
1649.1000049114227	19	291.025
1650.500007390976	19	255.855
1653.5000083446503	19	511.916
1655.8000054359436	19	291.073
1649.6000051498413	19	290.323
1653.8000078201294	19	254.036
1650.100005865097	19	256.137
1650.8000078201294	19	358.769
1653.6000049114227	19	339.747
1653.500005722046	19	475.275
1650.4000074863434	19	458.87
1652.7000062465668	19	317.603
1653.0000059604645	19	532.349
