fo	n	time
589.1000030040741	3	0.367
589.1000030040741	3	0.409
589.1000030040741	3	1.092
589.1000030040741	3	2.554
589.1000030040741	3	0.192
589.1000030040741	3	0.368
589.1000030040741	3	0.411
589.1000030040741	3	0.36
589.1000030040741	3	0.324
589.1000030040741	3	0.614
589.1000030040741	3	0.389
589.1000030040741	3	0.44
589.1000030040741	3	0.365
589.1000030040741	3	0.494
589.1000030040741	3	0.554
589.1000030040741	3	0.417
589.1000030040741	3	0.565
589.1000030040741	3	0.356
589.1000030040741	3	0.362
589.1000030040741	3	4.021
589.1000030040741	3	1.211
589.1000030040741	3	0.547
589.1000030040741	3	0.359
589.1000030040741	3	0.312
589.1000030040741	3	0.468
589.1000030040741	3	0.371
589.1000030040741	3	0.347
589.1000030040741	3	4.027
589.1000030040741	3	0.401
589.1000030040741	3	3.251
