fo	n	time
982.0	10	173.234
976.399998664856	10	186.836
996.5999963283539	10	173.867
1009.8999974727631	10	175.441
981.2999973297119	10	201.467
996.2999973297119	10	162.581
970.5999972820282	10	141.012
968.1999988555908	10	130.555
996.0999948978424	10	155.622
988.9999952316284	10	167.709
1002.5000021457672	10	141.88
986.0000004768372	10	103.058
987.8999972343445	10	162.07
988.8999981880188	10	111.336
986.6999979019165	10	153.258
992.5999991893768	10	140.225
992.999993801117	10	151.373
998.4999961853027	10	172.275
984.0000014305115	10	176.302
992.7999985218048	10	161.802
984.9999935626984	10	111.386
970.0999975204468	10	174.604
988.9999959468842	10	107.618
972.3999927043915	10	176.492
990.3999943733215	10	112.254
1002.099998831749	10	172.059
1003.5999971628189	10	169.929
974.0999937057495	10	183.83
981.8999991416931	10	158.69
993.6999970674515	10	161.016
