fo	n	time
1274.1000092029572	11	327.755
1269.6000051498413	11	376.932
1318.5000040531158	11	177.304
1267.8000061511993	11	303.769
1285.8000037670135	11	421.521
1283.9000074863434	11	250.86
1288.2000076770782	11	425.307
1304.900006532669	11	326.99
1280.6000072956085	11	410.798
1282.2000095844269	11	421.208
1276.8000056743622	11	373.345
1316.6000111103058	11	335.293
1271.900004863739	11	335.232
1297.000005722046	11	351.363
1296.400007724762	11	231.253
1272.5000047683716	11	359.126
1280.6000039577484	11	387.148
1302.5000088214874	11	429.246
1289.5000069141388	11	409.611
1277.1000056266785	11	308.414
1279.6000037193298	11	393.321
1316.8000078201294	11	373.037
1269.500004529953	11	387.553
1288.4000072479248	11	376.841
1273.1000065803528	11	390.466
1276.0000083446503	11	404.148
1276.9000070095062	11	391.381
1279.9000062942505	11	170.806
1298.9000096321106	11	267.823
1297.800010919571	11	390.386
