1159.6999971866608	10	209.865
1165.3000049591064	10	260.116
1216.700001001358	10	208.786
1176.1000046730042	10	303.993
1197.2000064849854	10	148.196
1206.0000019073486	10	252.495
1182.7000050544739	10	60.924
1184.3000001907349	11	356.918
1169.1000020503998	10	254.534
1168.4000034332275	10	251.415
1176.800005197525	10	282.875
1147.3999996185303	10	220.071
1152.6000022888184	10	218.569
1183.1000037193298	10	149.29
1206.7000012397766	11	310.828
1192.6000027656555	10	150.681
1150.000002861023	10	65.811
1176.1000039577484	10	222.043
1226.2000036239624	10	87.002
1181.9000062942505	11	359.819
1164.400002002716	10	138.185
1245.400000333786	10	321.428
1223.5999999046326	11	362.759
1177.9999985694885	11	356.984
1163.1000032424927	10	167.78
1222.1999988555908	11	359.659
1167.1000065803528	11	336.028
1187.1000018119812	10	314.29
1182.5000004768372	10	239.328
1193.5000054836273	10	256.127
