fo	n	time
1453.9000067710876	4	96.239
1436.2000074386597	4	54.54
1464.000005722046	4	100.235
1453.6000061035156	4	114.612
1440.800006389618	4	110.683
1456.9000024795532	4	64.962
1485.4000086784363	4	69.342
1466.7000050544739	4	124.477
1450.9000062942505	4	127.667
1469.9000029563904	4	107.166
1463.3000044822693	4	128.241
1459.0000100135803	4	103.404
1434.8000049591064	4	98.272
1458.8000059127808	4	73.431
1484.6000123023987	4	68.623
1459.400001525879	4	85.448
1434.0000019073486	4	124.888
1467.3000030517578	4	67.065
1443.1000084877014	4	127.66
1463.800006866455	4	102.139
1455.9000043869019	4	104.311
1443.9000010490417	4	128.23
1465.7000041007996	4	107.726
1450.6000046730042	4	121.0
1478.2000079154968	4	57.461
1459.9000072479248	4	111.164
1475.2000074386597	4	108.381
1456.9000024795532	4	122.262
1453.300006866455	4	94.166
1473.7000126838684	4	114.388
