fo	n	time
1454.500005722046	4	98.017
1450.0000066757202	4	127.984
1467.4000043869019	4	120.251
1451.9000086784363	4	134.977
1470.4000101089478	4	94.518
1490.9000091552734	4	125.114
1464.3000082969666	4	116.702
1477.8000102043152	4	119.824
1460.5000038146973	4	122.588
1443.1000051498413	4	120.349
1480.800006866455	4	128.666
1460.500002861023	4	66.514
1462.8000059127808	4	111.747
1482.900010585785	4	127.151
1456.300000667572	4	88.704
1473.0000052452087	4	92.638
1480.0000023841858	4	73.733
1476.3000054359436	4	99.51
1468.8000001907349	4	105.584
1481.6000065803528	4	113.165
1473.6000080108643	4	70.275
1476.0000109672546	4	108.602
1444.4000039100647	4	110.719
1453.9000029563904	4	106.949
1486.9000058174133	4	94.191
1486.10000705719	4	108.07
1459.2000031471252	4	91.006
1453.4000062942505	4	126.043
1478.6000080108643	4	104.588
1450.1000089645386	4	109.548
