1335.6000018119812	13	436.62
1227.5000014305115	14	462.152
1244.6000027656555	14	520.102
1322.00000333786	13	377.173
1260.6000003814697	14	426.019
1239.7000012397766	14	338.763
1235.799997806549	14	465.051
1349.3000022172928	13	315.848
1220.2000012397766	14	417.269
1319.300001859665	13	472.382
1345.8999998569489	13	403.507
1231.1000022888184	14	404.45
1256.1000006198883	14	447.912
1252.700002193451	14	502.696
1234.6000037193298	14	440.213
1244.299998164177	14	405.537
1251.3000003099442	14	439.031
1322.8000029325485	13	362.799
1320.5000017881393	13	447.114
1232.700001001358	14	392.519
1353.4999982118607	13	362.165
1247.900001525879	14	326.411
1251.799997329712	14	447.425
1346.9999989271164	13	155.702
1316.599996805191	13	396.139
1321.7000014781952	13	410.362
1353.899996995926	13	482.975
1245.3000011444092	14	377.522
1354.9000030755997	13	458.859
1254.1999952793121	14	391.472
