fo	n	time
860.7000017166138	3	125.16
864.9000000953674	3	146.154
869.4000024795532	3	146.406
866.8000044822693	3	130.895
872.9000024795532	3	85.533
892.2000041007996	3	106.13
890.00000166893	3	123.619
877.5	3	114.704
862.7000024318695	3	127.345
875.5000014305115	3	133.639
880.7000012397766	3	126.811
868.800003528595	3	99.109
872.2000026702881	3	162.184
873.9000036716461	3	129.291
886.5000007152557	3	135.223
876.9999995231628	3	99.57
876.7000002861023	3	124.649
861.1000034809113	3	69.432
878.6000030040741	3	182.578
872.2000050544739	3	149.624
884.4000027179718	3	105.328
877.3000056743622	3	147.013
855.0000019073486	3	127.263
882.9000020027161	3	89.985
864.9000017642975	3	86.026
879.8000030517578	3	152.354
879.4000005722046	3	169.496
886.7000021934509	3	111.02
867.5000026226044	3	136.263
875.4000062942505	3	163.507
