fo	n	time
927.7000018358231	3	114.734
940.5999975204468	3	47.78
906.3999979496002	3	62.847
915.1999986171722	3	140.326
939.1999987363815	3	141.466
936.5000013113022	3	161.74
927.7000006437302	3	62.187
916.6999986171722	3	80.101
919.3999983072281	3	92.979
937.9999952316284	3	159.039
924.1999974250793	3	108.121
924.8999996185303	3	105.399
927.5999987125397	3	100.209
912.7999964952469	3	79.906
923.7999995946884	3	81.655
935.3999974727631	3	125.323
928.3999981880188	3	193.859
933.0999993085861	3	142.013
930.2999987602234	3	142.856
919.9999972581863	3	139.237
928.6999959945679	3	137.203
940.8000007867813	3	126.474
934.499999165535	3	105.204
933.799996972084	3	73.212
919.6999974250793	3	102.237
926.2999979257584	3	148.737
914.5999979972839	3	135.163
926.8999954462051	3	133.561
916.8999974727631	3	135.084
932.8000007867813	3	140.095
