fo	n	time
827.3000018596649	10	88.369
827.6000001430511	10	61.134
827.6000001430511	10	82.568
827.3000018596649	10	75.42
827.3000018596649	10	41.206
827.3000018596649	10	55.114
827.3000018596649	10	43.251
827.6000001430511	10	92.299
827.3000018596649	10	109.232
827.3000018596649	10	71.607
827.3000018596649	10	82.499
827.3000018596649	10	84.737
827.3000018596649	10	56.463
827.3000018596649	10	67.237
827.3000018596649	10	109.84
827.3000018596649	10	121.216
827.3000018596649	10	109.357
827.3000018596649	10	71.497
827.3000018596649	10	128.673
827.3000018596649	10	59.78
827.3000018596649	10	102.436
827.3000018596649	10	121.575
827.3000018596649	10	86.476
827.3000018596649	10	79.506
827.3000018596649	10	113.636
827.3000018596649	10	170.3
827.3000018596649	10	83.972
827.3000018596649	10	96.78
827.3000018596649	10	118.949
827.3000018596649	10	169.797
