fo	n	time
1494.8000056743622	17	499.143
1487.9000043869019	17	529.361
1491.300005197525	17	610.27
1488.200001358986	17	575.567
1487.8000034093857	17	513.988
1495.1000012159348	17	389.757
1490.9000025987625	17	605.148
1489.00000333786	17	574.623
1491.6000015735626	17	485.734
1489.9000049829483	17	390.826
1496.4000062942505	17	429.161
1491.0000079870224	17	530.688
1492.000004529953	17	577.432
1492.2000037431717	17	622.549
1495.0000027418137	17	614.136
1490.2000006437302	17	570.576
1486.4000021219254	17	406.114
1484.0000042915344	17	385.457
1495.8000054359436	17	583.034
1498.2000062465668	17	437.763
1493.1000032424927	17	488.093
1489.8000025749207	17	453.173
1494.6000031232834	17	596.781
1493.2000052928925	17	476.161
1493.4000036716461	17	540.493
1490.2000027894974	17	641.433
1492.1000059843063	17	486.727
1495.4000036716461	17	622.39
1488.9000042676926	17	462.528
1491.5000022649765	17	572.878
