fo	n	time
589.1000030040741	3	0.733
589.1000030040741	3	0.754
589.1000030040741	3	0.86
589.1000030040741	3	0.701
589.1000030040741	3	0.772
589.1000030040741	3	0.894
589.1000030040741	3	0.726
589.1000030040741	3	0.665
589.1000030040741	3	0.687
589.1000030040741	3	0.809
589.1000030040741	3	0.744
589.1000030040741	3	0.724
589.1000030040741	3	0.659
589.1000030040741	3	0.684
589.1000030040741	3	0.781
589.1000030040741	3	0.758
589.1000030040741	3	0.811
589.1000030040741	3	0.832
589.1000030040741	3	0.731
589.1000030040741	3	0.775
589.1000030040741	3	0.688
589.1000030040741	3	0.775
589.1000030040741	3	0.747
589.1000030040741	3	0.814
589.1000030040741	3	0.761
589.1000030040741	3	0.765
589.1000030040741	3	0.783
589.1000030040741	3	0.797
589.1000030040741	3	0.793
589.1000030040741	3	0.509
