fo	n	time
1145.9000029563904	10	204.42
1148.2000007629395	10	331.57
1149.200002193451	11	215.693
1161.8000020980835	10	437.869
1133.9000034332275	11	486.206
1176.1000046730042	10	365.47
1187.8000059127808	10	454.702
1154.8000040054321	10	421.648
1144.6000018119812	11	223.81
1175.1999983787537	10	215.394
1224.2000007629395	10	215.808
1173.6000046730042	10	470.831
1205.0000081062317	10	181.537
1165.1000027656555	10	279.202
1213.6000027656555	10	390.62
1197.7000041007996	10	435.803
1140.3000013828278	11	506.205
1190.2000012397766	10	410.762
1170.699999332428	10	86.075
1210.7999999523163	10	443.737
1143.699999332428	11	377.547
1193.5000019073486	10	432.169
1211.2000007629395	10	459.805
1188.5000042915344	10	375.277
1147.8000025749207	11	317.777
1175.300002336502	10	506.316
1165.4999990463257	10	192.185
1183.5999989509583	10	82.401
1150.399998664856	11	397.702
1158.5000014305115	10	301.196
