fo	n	time
1156.0000052452087	3	107.809
1190.0000066757202	3	59.763
1168.2000060081482	3	75.848
1176.9000000953674	3	111.769
1188.4000067710876	3	63.577
1073.100004196167	4	86.395
1195.4000053405762	3	101.099
1163.4000000953674	3	72.742
1066.5000052452087	4	116.282
1197.2000081539154	3	86.929
1148.800009727478	3	45.435
1178.8000085353851	3	57.214
1258.9000055789948	3	114.633
1202.1000065803528	3	77.545
1198.7000043392181	3	75.977
1155.4000062942505	3	76.458
1193.800006389618	3	95.963
1139.5000092983246	3	46.133
1172.6000020503998	3	79.302
1157.600003004074	3	102.015
1200.1000046730042	3	108.85
1151.1000010967255	3	64.72
1208.300003528595	3	39.363
1064.3000054359436	4	119.71
1178.2999982833862	3	109.784
1118.3000042438507	3	64.199
1083.50000166893	4	113.622
1172.8000020980835	3	90.954
1204.900002002716	3	130.422
1145.5000004768372	3	66.986
