fo	n	time
827.3000018596649	10	1.65
827.3000018596649	10	2.646
827.3000018596649	10	3.191
827.3000018596649	10	1.782
827.3000018596649	10	2.135
827.3000018596649	10	3.622
827.3000018596649	10	2.985
827.3000018596649	10	2.523
827.3000018596649	10	1.709
827.3000018596649	10	0.917
827.3000018596649	10	6.234
827.3000018596649	10	3.301
827.3000018596649	10	1.746
827.3000018596649	10	1.024
827.3000018596649	10	2.585
827.3000018596649	10	6.009
827.3000018596649	10	6.416
827.3000018596649	10	1.366
827.3000018596649	10	2.019
827.3000018596649	10	1.997
827.3000018596649	10	2.58
827.3000018596649	10	1.259
827.3000018596649	10	0.914
827.3000018596649	10	0.969
827.3000018596649	10	2.795
827.3000018596649	10	9.694
827.3000018596649	10	1.464
827.3000018596649	10	6.612
827.3000018596649	10	3.051
827.3000018596649	10	1.531
