fo	n	time
960.4000012874603	10	341.232
950.8999962806702	10	287.73
980.8999967575073	9	329.071
948.9000016450882	10	364.069
970.7999973297119	9	266.118
990.2999964952469	9	338.71
951.3999979496002	10	362.111
966.49999833107	10	290.542
971.3999985456467	9	310.934
972.9000000953674	9	340.162
973.2999975681305	9	334.973
976.3999980688095	9	427.409
984.3000001907349	9	396.017
977.9999973773956	9	307.243
994.9999973773956	9	468.834
982.7999973297119	9	406.118
985.3999953269958	9	160.029
959.6999971866608	10	429.001
967.7999987602234	9	383.038
998.3999968767166	9	106.429
951.3000017404556	10	165.163
958.0999990701675	10	426.593
966.7999992370605	9	410.369
955.5999991893768	10	481.421
984.3999984264374	9	256.176
979.8999972343445	9	302.597
957.5999993085861	10	265.654
981.8000011444092	9	237.09
950.8999972343445	10	398.239
966.8999953269958	9	81.752
