fo	n	time
1481.3000059127808	14	398.738
1573.800006866455	13	310.41
1513.2000031471252	13	377.194
1556.3000030517578	13	399.034
1557.5000004768372	13	299.863
1516.8000044822693	14	428.053
1526.6000032424927	13	165.763
1501.8999962806702	14	303.582
1510.099997997284	13	371.131
1515.6000018119812	13	314.686
1556.800000667572	13	348.023
1536.2000017166138	13	370.46
1512.0000038146973	13	364.14
1508.000002861023	13	193.638
1518.2000045776367	14	446.389
1535.8000059127808	13	389.991
1552.6000046730042	13	309.185
1535.1000008583069	13	442.298
1546.9000029563904	13	432.185
1519.900004863739	13	356.244
1539.2000060081482	13	273.186
1514.1000089645386	13	238.754
1517.6000027656555	13	386.977
1534.900007724762	13	364.259
1516.0000038146973	14	373.165
1523.0000038146973	13	374.67
1517.8000040054321	13	305.26
1525.5000042915344	13	352.477
1555.4000024795532	13	274.701
1546.1000061035156	13	365.411
