fo	n	time
850.3000018596649	3	88.869
866.7000031471252	3	119.138
846.2000024318695	3	40.371
839.9999997615814	3	83.394
814.0000011920929	3	100.418
842.0000040531158	3	115.501
814.3000028133392	3	90.905
842.6000034809113	3	89.485
873.100004196167	3	92.588
845.7000014781952	3	97.866
845.5000011920929	3	103.857
819.8000018596649	3	109.96
838.8999993801117	3	111.763
871.6999990940094	3	64.051
849.2000033855438	3	62.509
840.4000020027161	3	93.038
854.300000667572	3	104.885
857.300000667572	3	104.225
838.8000009059906	3	82.738
863.900004863739	3	112.602
802.0000030994415	3	123.304
829.6000030040741	3	94.872
879.1000044345856	3	111.733
827.4000046253204	3	108.978
855.6000020503998	3	133.531
856.6000022888184	3	85.518
843.3000004291534	3	78.254
834.1000018119812	3	82.304
830.0000040531158	3	115.852
817.8000037670135	3	124.181
