fo	n	time
827.3000018596649	10	5.684
827.3000018596649	10	7.931
866.0000026226044	10	7.079
827.3000018596649	10	16.715
827.3000018596649	10	38.926
827.3000018596649	10	4.459
862.1000030040741	10	7.823
902.3000042438507	10	21.806
827.3000018596649	10	8.646
866.0000026226044	10	4.077
827.3000018596649	10	4.229
827.3000018596649	10	16.124
913.8000047206879	10	12.137
827.3000018596649	10	23.782
863.6000034809113	10	17.104
827.3000018596649	10	1.685
827.3000018596649	10	44.695
827.3000018596649	10	43.048
827.3000018596649	10	6.045
827.3000018596649	10	13.32
900.8000037670135	10	7.061
827.3000018596649	10	12.176
904.2000029087067	10	30.075
827.3000018596649	10	27.173
827.3000018596649	10	22.86
827.3000018596649	10	17.876
827.3000018596649	10	28.666
866.0000026226044	10	49.369
827.3000018596649	10	6.139
827.3000018596649	10	9.606
