fo	n	time
819.3000023365021	3	97.277
828.2000005245209	3	146.477
799.4000022411346	3	135.159
810.8000037670135	3	133.243
814.2000029087067	3	162.861
804.9000022411346	3	146.247
815.1999990940094	3	121.19
805.1000015735626	3	129.053
829.4000027179718	3	164.752
819.8000013828278	3	32.935
830.00000166893	3	165.152
805.9000012874603	3	140.111
831.5000011920929	3	139.719
817.8999993801117	3	132.703
804.0000026226044	3	146.627
813.6000015735626	3	175.124
825.3000028133392	3	74.621
818.5000050067902	3	146.772
816.3000042438507	3	173.756
810.900003194809	3	185.929
813.5000030994415	3	139.462
807.3000004291534	3	157.001
808.6000025272369	3	64.515
802.1000020503998	3	134.972
823.4000012874603	3	129.166
830.4999997615814	3	132.35
803.2000005245209	3	108.361
806.8999998569489	3	141.411
826.4000017642975	3	97.703
809.8000018596649	3	141.052
