fo	n	time
1287.3000044822693	11	114.779
1350.1000020503998	11	163.784
1320.500005722046	11	204.195
1298.0000083446503	11	210.761
1315.5000100135803	11	92.027
1286.9000062942505	12	167.81
1318.8000001907349	11	180.29
1299.6000037193298	11	218.858
1366.4000082015991	11	132.49
1299.7000076770782	11	124.823
1284.1000094413757	11	140.076
1394.5999960899353	11	138.419
1308.7000091075897	12	173.937
1345.4000027179718	11	140.387
1291.2000076770782	11	178.89
1376.0999975204468	11	152.72
1329.5000019073486	11	210.034
1362.5999960899353	11	93.862
1336.2000029087067	12	69.782
1308.9000101089478	11	223.952
1307.5000071525574	11	140.081
1323.1000027656555	12	153.222
1282.9000027179718	11	157.414
1332.4000120162964	11	49.548
1358.2000024318695	11	209.067
1339.10000538826	11	191.742
1368.200003862381	11	204.925
1364.7000005245209	11	102.43
1272.4000036716461	11	198.629
1294.9000041484833	11	106.696
