fo	n	time
944.7000014781952	10	402.197
971.9999990463257	10	138.827
969.1000020503998	10	316.997
970.7999994754791	10	331.76
954.2000000476837	10	260.104
979.1000010967255	10	182.777
972.199999332428	10	260.168
972.7000012397766	10	284.138
967.7999980449677	10	346.264
973.4999998807907	10	173.255
959.3999981880188	10	166.516
962.0000005960464	10	271.943
971.4999964237213	10	232.462
983.0	10	200.247
968.200001001358	10	211.925
995.50000166893	10	277.376
949.2999968528748	10	323.395
984.6000008583069	10	105.373
997.4999985694885	9	167.597
980.8999980688095	10	242.758
987.1999979019165	10	208.718
960.900000333786	10	140.316
985.6999998092651	10	315.433
952.9999976158142	10	368.988
968.1999995708466	10	300.308
959.7999975681305	10	238.045
976.4000020027161	10	229.487
982.4999996423721	10	261.658
980.6999990940094	10	334.337
962.300000667572	10	229.916
