fo	n	time
1081.3000005483627	11	152.118
1112.0000030994415	10	182.627
1083.7999968528748	11	236.46
1099.2000019550323	11	231.173
1082.5000027418137	11	172.512
1097.6000007390976	11	248.232
1066.7999993562698	11	252.933
1099.3000013828278	11	176.111
1155.5000056028366	11	54.731
1078.8999992609024	11	215.713
1079.2000044584274	11	239.15
1093.3999984264374	11	238.973
1095.9000010490417	11	78.993
1076.3999985456467	11	226.05
1089.2999979257584	11	231.866
1113.499997138977	11	238.067
1144.699996471405	11	154.531
1061.6000018119812	11	241.047
1081.5999997854233	11	214.366
1124.4000004529953	11	233.76
1108.099996805191	11	146.244
1090.099992632866	11	232.021
1095.2999976873398	11	226.344
1101.6000039577484	11	156.973
1084.6999953985214	11	120.437
1073.6999989748	11	245.663
1068.6000045537949	11	235.589
1094.900000333786	11	236.22
1114.1000000238419	11	123.814
1092.8000003099442	11	212.536
