fo	n	time
950.9000008106232	3	127.408
948.4000004529953	3	104.916
944.7000020742416	3	119.513
957.8999972343445	3	44.168
945.8999992609024	3	108.551
945.3000005483627	3	154.418
953.2999987602234	3	242.111
953.1999989748001	3	69.331
960.599999666214	3	124.655
955.9999984502792	3	129.409
953.2999993562698	3	137.482
965.6999979019165	3	111.749
958.1999959945679	3	127.975
969.7999994754791	3	144.267
948.0999979972839	3	156.325
950.6999988555908	3	145.182
958.5999994277954	3	129.557
952.0999995470047	3	140.56
945.7999984025955	3	107.865
958.6999994516373	3	143.361
958.4000016450882	3	86.072
955.5999999046326	3	126.25
949.2000013589859	3	148.01
949.3999980688095	3	39.371
958.399999499321	3	143.638
971.7999995946884	3	155.411
944.1999980211258	3	107.812
942.2999991178513	3	106.07
951.499999165535	3	140.767
955.2000002861023	3	131.721
