fo	n	time
827.3000018596649	10	18.02
827.3000018596649	10	13.798
827.3000018596649	10	23.842
827.3000018596649	10	12.003
827.3000018596649	10	12.574
827.3000018596649	10	6.895
827.3000018596649	10	4.085
827.3000018596649	10	10.84
827.3000018596649	10	12.859
827.3000018596649	10	7.214
827.3000018596649	10	15.37
827.3000018596649	10	2.963
827.3000018596649	10	6.277
827.3000018596649	10	16.589
827.3000018596649	10	11.257
827.3000018596649	10	20.588
827.3000018596649	10	5.087
827.3000018596649	10	18.405
827.3000018596649	10	9.323
827.3000018596649	10	15.736
827.3000018596649	10	23.948
827.3000018596649	10	11.125
827.3000018596649	10	4.505
828.0000026226044	10	19.018
827.3000018596649	10	12.318
827.3000018596649	10	13.264
827.3000018596649	10	9.587
827.3000018596649	10	10.516
827.3000018596649	10	4.771
827.3000018596649	10	33.458
