fo	n	time
1121.7000036239624	3	76.13
1092.1000056266785	3	109.605
1151.5000019073486	3	165.231
1144.5999999046326	3	169.549
1117.100004196167	3	79.522
1117.300003528595	3	143.262
1127.800006389618	3	113.689
1155.100001335144	3	125.138
1143.7000091075897	3	118.446
1112.3000025749207	3	106.522
1105.7000019550323	3	175.025
1100.2000031471252	3	84.527
1090.7000043392181	3	78.02
1105.4000039100647	3	129.362
1094.5000023841858	3	136.514
1145.8000040054321	3	93.604
1098.2000036239624	3	153.915
1137.7999994754791	3	147.268
1119.4000058174133	3	113.76
1141.8000061511993	3	157.436
1115.900004863739	3	116.885
1140.1000022888184	3	102.919
1110.1000049114227	3	137.296
1115.3000032901764	3	107.481
1087.800000667572	3	124.267
1109.6000065803528	3	87.271
1098.600004196167	3	81.968
1120.6000032424927	3	151.682
1092.7000019550323	3	136.458
1086.4000024795532	3	158.374
