fo	n	time
1106.0999941825867	3	52.594
1071.4999980926514	3	80.506
1094.799997806549	3	98.345
1136.1999995708466	3	38.4
1113.2999968528748	3	28.167
1094.9999973773956	3	27.567
1181.1999945640564	3	7.872
1127.3999960422516	3	90.987
1147.6999998092651	3	39.132
1077.2999966144562	3	70.077
1114.799998998642	3	36.57
1150.3999984264374	3	80.203
1135.9999969005585	3	41.0
1186.8999938964844	3	77.0
1073.6000018119812	3	57.33
1106.7999992370605	3	36.494
1089.3999991416931	3	82.26
1199.7000007629395	3	78.295
1103.2999947071075	3	56.391
1129.9999923706055	3	75.072
1126.8999984264374	3	14.726
1171.7999999523163	3	11.791
1096.0000014305115	3	56.877
1105.2999985218048	3	61.765
1100.4999935626984	3	79.989
1173.9000034332275	3	76.882
1114.6999979019165	3	7.987
1063.3999977111816	3	78.355
1177.5000054836273	3	79.759
1079.6999957561493	3	73.354
