fo	n	time
1408.700008392334	13	310.222
1414.10000705719	12	333.682
1449.9000067710876	13	205.824
1454.700008392334	13	373.572
1422.9000000953674	13	184.266
1403.500009059906	13	353.647
1416.900001525879	13	271.829
1428.9000096321106	13	227.876
1410.6000027656555	12	350.152
1420.5000081062317	13	338.008
1426.3999996185303	13	143.202
1410.0000076293945	13	339.153
1429.3000049591064	13	329.834
1409.7000050544739	13	295.383
1444.700002670288	13	161.514
1442.6000027656555	12	296.043
1408.1000003814697	12	186.898
1402.100001335144	13	340.13
1421.7000079154968	13	324.021
1382.7000060081482	12	285.613
1417.6000022888184	12	233.102
1401.5000042915344	12	267.837
1433.4000043869019	12	218.714
1448.1000061035156	12	284.323
1482.700005531311	13	320.755
1444.100004196167	13	200.892
1430.9000072479248	13	317.041
1414.1000084877014	12	257.391
1457.1000065803528	13	65.533
1442.900002002716	13	342.057
