fo	n	time
1505.9000025987625	17	595.703
1511.6000034809113	17	286.179
1495.8000022172928	17	446.011
1499.2000023126602	17	541.705
1492.0000085830688	17	532.663
1474.30000603199	18	558.822
1477.5000081062317	18	539.166
1500.0000035762787	17	612.309
1502.9000035524368	17	438.797
1490.3000032901764	17	583.858
1495.5000042915344	17	543.336
1471.7000050544739	18	665.258
1500.7999991178513	17	623.064
1492.1000072956085	17	554.83
1490.6000034809113	17	582.924
1497.9000017642975	17	617.923
1494.0000017881393	17	501.833
1497.6000055074692	17	469.465
1500.600005030632	17	567.417
1473.2000045776367	18	659.626
1491.2000049352646	17	550.811
1502.0000038146973	17	604.827
1510.5000026226044	17	527.322
1486.2000041007996	17	510.713
1494.4000025987625	17	613.06
1498.3000075817108	17	553.09
1492.0000040531158	17	386.732
1497.3000049591064	17	467.977
1499.7000024318695	17	600.869
1492.7000036239624	17	388.658
